Usuario;Coorporativa;soyvaldiviacl;latercera;elmostrador
CobrecobreChamp;0.235204;0.291837;0.235204;0.237755
comomemiras;0.197802;0.289835;0.26511;0.247253
LuisGallaroM;0;1;0;0
ursidozurdo;0;1;0;0
Sandra_scl;0.23183;0.293546;0.259712;0.214912
claudiodapelo;0.249008;0.285218;0.232887;0.232887
carr_tm;0.172619;0.252976;0.287202;0.287202
GraweMarcelo;0.242347;0.290816;0.22449;0.242347
Dopaytomi;0.244048;0.291667;0.184524;0.279762
OlivaresDev;0;1;0;0
carilemu;0.219231;0.271978;0.279121;0.22967
AGCOND_Chile;0.218537;0.287415;0.229592;0.264456
gasolerosooc;1;0;0;0
minvubiobio;0.252941;0.287185;0.237605;0.222269
soc_carrillo;0;0.67619;0.32381;0
cgag99_garcia;0;1;0;0
miau11;0.266071;0.266071;0.174107;0.29375
Batian09;0.375;0;0.25;0.375
mmcarvallo;0.296176;0.241703;0.205808;0.256313
SoyPaillafil;0.242695;0.271916;0.242695;0.242695
caviduhalde;0.2;0.275;0.239286;0.285714
JerktomeAlicia;0;1;0;0
pamezarricueta;0.278571;0.266071;0.223214;0.232143
publirevistach;0.235268;0.268304;0.208036;0.288393
canceleitor3000;0.229592;0.290816;0.255102;0.22449
nicoleamsr;0;1;0;0
emegatica;0.228896;0.295455;0.206169;0.26948
maria202702;0.240385;0.280907;0.231456;0.247253
felipevasquezc;0.239796;0.280612;0.239796;0.239796
Gatonzi0;0.276786;0.292857;0.182143;0.248214
natgonpineres;0;1;0;0
Daniela95828330;0.241071;0.290179;0.209821;0.258929
camilaf42392262;0.236813;0.261538;0.222527;0.279121
marivehd;0.22584;0.288078;0.26917;0.216912
ajkacreations;0.27793;0.234432;0.234432;0.253205
fulle2017;0.27551;0.265306;0.229592;0.229592
JoseMagdalena_R;0.281463;0.258503;0.241497;0.218537
JagodaNobriga;0.263158;0;0.405263;0.331579
ReciclajeR;0.233766;0.251623;0.233766;0.280844
OscarGomezH;0.257937;0.289683;0.22619;0.22619
lira_veliz;0.267857;0.241071;0.267857;0.223214
vaalherrera;0.233766;0.280844;0.251623;0.233766
letyameugniot;0.255102;0.229592;0.290816;0.22449
hectorescu31;0;0;1;0
ClouGastronomiq;0.244643;0.244643;0.223214;0.2875
Lupehidalgo8;0;0;1;0
ArturoAlbornozM;0;0.315789;0.289474;0.394737
colkine;0.257143;0.283673;0.229592;0.229592
espernzadeporti;0.19611;0.286352;0.251276;0.266263
Lamariapinta;0.264286;0.232143;0.239286;0.264286
bachtrack_es;0.26511;0.289835;0.222527;0.222527
ServicioChile;0;1;0;0
Fran_Araujo1;0.201786;0.266071;0.244643;0.2875
ATTpolicyintl;0.237095;0.237095;0.237095;0.288716
aamilbaba123;0;0;0;1
Andreita_Jara28;0.242857;0.285714;0.207143;0.264286
jaduecamilo11;0.284439;0.252551;0.201531;0.26148
autoplotter;0.22449;0.290816;0.22449;0.260204
CisternaJos;0.215561;0.284439;0.252551;0.247449
PatitaDelMaule;0.251276;0.251276;0.22449;0.272959
m_sandoval11;0.22449;0.290816;0.242347;0.242347
carobuneder;0;0;0;1
polaris__74;0.202468;0.288078;0.254727;0.254727
TANIA75129208;0.257143;0.228571;0.257143;0.257143
AlejandroMery1;0.241071;0.241071;0.241071;0.276786
JBerve;0.223214;0.227679;0.290179;0.258929
Cusco_Native;0.215561;0.252551;0.247449;0.284439
Markjoh52133777;0.208163;0.262245;0.235204;0.294388
voysubiendo;0.264286;0.207143;0.264286;0.264286
cdituimagen;0.25;0.28125;0.21875;0.25
fco_mondaca;0;0.67619;0;0.32381
Etelina2;0.235819;0.288078;0.240284;0.235819
MarceloBugueo5;0.24268;0.256655;0.207187;0.293478
joanavangogh;0.25;0.267857;0.205357;0.276786
Amandapalaveci6;0;1;0;0
magioliveira;0;1;0;0
purapareidolia;0.41;0.59;0;0
SadhotraMeenu;0.285714;0.285714;0.214286;0.214286
LeonelSchiave;0.25;0.25;0.223214;0.276786
Moonlight_Sinon;0.2875;0.266071;0.223214;0.223214
7summit;0;0.405263;0.310526;0.284211
alvaroa88099942;0.237605;0.287185;0.237605;0.237605
hugo_campos_m;0.223856;0.287582;0.219888;0.268674
ChasGerretsen;0.245671;0.233766;0.245671;0.274892
mrscan26;0.219888;0.289566;0.219888;0.270658
SaludDignaCL;0.25;0.264286;0.2;0.285714
andreshakur_;0.296053;0.414474;0;0.289474
Jorge51947986;0.302632;0.434211;0;0.263158
JRuizQuezada;0.282653;0.27551;0.182143;0.259694
alvarelos7;0.262987;0.211039;0.262987;0.262987
jovenhou;0.251276;0.286352;0.231186;0.231186
PedroArcilaSSP;0.18699;0.251276;0.294388;0.267347
pamelam93994417;0;0.55;0;0.45
RedFTecnicoGE;0.236735;0.259694;0.220918;0.282653
Miguelcarrizo;0.252976;0.241071;0.252976;0.252976
bolsanow;0;0;0;1
inescampanau;0;1;0;0
RojitaSandra;0.22967;0.279121;0.254396;0.236813
CataManque;0.247253;0.283883;0.221612;0.247253
paas2308;0.213776;0.282653;0.243878;0.259694
EntradasSolar;0;1;0;0
caroperezdattar;0.209694;0.267347;0.228571;0.294388
contirosas;0.27551;0.27551;0.201531;0.247449
sofiapt7;0;0;0;1
karl_vag;0.25;0.229911;0.238839;0.28125
panchitacapa;0.22449;0.290816;0.229592;0.255102
mjsao_;0;0;0;1
marcelouls;0;0;0;1
Florencilla53;0.241497;0.218537;0.260487;0.279478
Soy_nuevo22;0.27551;0.284439;0.164541;0.27551
rpalomovelez;0.204382;0.288715;0.2509;0.256002
davidgnatal;0.206633;0.253401;0.287415;0.252551
Minjasval;0.266698;0.294063;0.172542;0.266698
LSalvatierra;0.228125;0.288393;0.215179;0.268304
krahgen;0.257143;0.278571;0.207143;0.257143
vitocorojas;0.223214;0.272321;0.290179;0.214286
Tenaion;0;1;0;0
Nano_Becker;0;1;0;0
VislaoPuri;0.289835;0.26511;0.247253;0.197802
lasoajime;0.27013;0.218831;0.240909;0.27013
Jotavecede;0.239796;0.262755;0.216837;0.280612
polinalizard;0.222269;0.287185;0.237605;0.252941
agroceler;0.261607;0.283036;0.227679;0.227679
juacastro1;0.46;0;0.54;0
SoniaIngrid5;0;0;0.426667;0.573333
p7valdivia;0;1;0;0
negro_collao;0.228571;0.285714;0.235714;0.25
CR7BRASlL;0.7;0;0;0.3
Proud_BelieberJ;0;0.41;0.59;0
Cetra_Trabajo;0.236358;0.296029;0.233807;0.233807
LeoncioJuancho;0.233766;0.233766;0.251623;0.280844
kaimanazo;0.257143;0.292857;0.203571;0.246429
Patrici25902974;0.258503;0.281463;0.22449;0.235544
argenwine;0.231456;0.256181;0.231456;0.280907
DianelaDorner;0.241883;0.288961;0.227273;0.241883
LibroHablemos;0.218881;0.291562;0.227861;0.261696
sergiochechoo;0.205882;0.226891;0.283613;0.283613
per_melisa;0;0;0;1
TrEs_3m;0.287415;0.252551;0.207483;0.252551
escuelacine;0.23474;0.292532;0.23474;0.237987
GraziellaPalley;1;0;0;0
SusanRo09818115;0.28125;0.273065;0.204613;0.241071
ce6uff;0;1;0;0
nelsonochoabarr;0.227679;0.258929;0.223214;0.290179
rockeraforever2;0.266071;0.266071;0.201786;0.266071
MACA_IBAR;0;1;0;0
Gennosuke73;0.237245;0.255102;0.216837;0.290816
Neondigital_cl;0.199863;0.280907;0.247253;0.271978
soy_osvaldo;0.263636;0.292532;0.180195;0.263636
vero_obaid;0.215126;0.290756;0.252941;0.241176
mindblower_1;0;0;0;1
MaElisaZavala;0;0;0;1
MarcoChayoMGA;0.252941;0.260084;0.196218;0.290756
krink05;0.291165;0.260902;0.200376;0.247556
CryptoMetroNFT;0.285218;0.249008;0.232887;0.232887
tesaoincomum;0;1;0;0
isimale;0.247253;0.240385;0.231456;0.280907
michaelharari1;0.252551;0.210459;0.284439;0.252551
PrevencionACHS;0.212798;0.267113;0.232887;0.287202
marce_luna7;0.331579;0.289474;0;0.378947
JoseOlateA;0.294785;0.279478;0.18424;0.241497
pao_hube;0.232143;0.285714;0.25;0.232143
Bebe13123268;0.288715;0.2509;0.190576;0.269808
MasMujeresCL;0.286352;0.251276;0.211097;0.251276
patriciodiaz;0.213776;0.282653;0.243878;0.259694
AlexIgnacio2017;0;1;0;0
mscachemist;0;0.41;0;0.59
Benjita94430014;0.257143;0.269048;0.236905;0.236905
HumorPie;0;1;0;0
Suplant_codelco;0;1;0;0
Gavito_2019;0.218537;0.281463;0.241497;0.258503
CampitosAndre;0.270677;0.305451;0.219925;0.203947
PacmanFantasma;0;0.372807;0.254386;0.372807
SilvanaMarti;0.18424;0.294785;0.252834;0.268141
ad_astra_arts;0.281463;0.258503;0.22449;0.235544
SdMagi;0.25;0.25;0.227679;0.272321
FuenzalidaZoila;0;0;0.5;0.5
paucelopa;0.209707;0.27793;0.234432;0.27793
Caminantelunar0;0;1;0;0
amilcarpinto;0;0;1;0
Cacadem_cl;0.315789;0.342105;0.342105;0
fsotogidi;0.222527;0.271978;0.240385;0.26511
ajcontrerasw;0.207143;0.285714;0.242857;0.264286
gertrude_gervil;0.220918;0.27551;0.220918;0.282653
Retropoleras;0.211097;0.251276;0.251276;0.286352
charly_cachito;0.233766;0.24026;0.262987;0.262987
Cristia27877147;0.197959;0.282653;0.259694;0.259694
dante9212d;0;1;0;0
Mary_Esquivel;1;0;0;0
AngelicaNegronP;0.232143;0.291667;0.238095;0.238095
tmrcarrera;0.219643;0.264286;0.292857;0.223214
Aehh1970;0.22619;0.279478;0.199546;0.294785
storres_chile;0;1;0;0
AMClosrios;0.271978;0.27793;0.234432;0.215659
jofonsecall;0;0;0;1
Nadalo15;0.247619;0.284524;0.220238;0.247619
logos2012;0.257143;0.290476;0.195238;0.257143
wrchavarria;0.275102;0.25449;0.174694;0.295714
danyelafuenza;0.231879;0.301812;0.214814;0.251495
TomasinFilete;0.158929;0.296429;0.280357;0.264286
marielapga;0.212088;0.279121;0.254396;0.254396
piyawat;0.231186;0.266263;0.216199;0.286352
kine_del_pueblo;0.254902;0.27451;0.176471;0.294118
P_LuegoExisto;0.231186;0.251276;0.231186;0.286352
EmperadorJadue;0;1;0;0
tokyorealeyes;1;0;0;0
diegojulio_p;0;1;0;0
ckarolinanissi;0.225;0.260714;0.257143;0.257143
David72053776;0;1;0;0
dcacciuttolop;0.271978;0.282967;0.197802;0.247253
osvaldocs80;0.254638;0.294063;0.184601;0.266698
LeProgresor;0.26917;0.288078;0.206933;0.235819
PicarescaP;0.28125;0.273065;0.212798;0.232887
GruesoCalibre3;0.213776;0.259694;0.243878;0.282653
tripulek;0.268089;0.24397;0.219852;0.268089
Tolexx87;0.241497;0.241497;0.235544;0.281463
EspRolando;0.285714;0.285714;0.228571;0.2
nnremoto;0;0;0.366667;0.633333
lO783amRf4J23Ge;0.247253;0.271978;0.247253;0.233516
social_espejo;0.22619;0.22619;0.291667;0.255952
alonsosilva;0;0;0;1
PatriciaAliag19;0.228853;0.296523;0.203947;0.270677
DeLaCisterna;0.190934;0.289835;0.247253;0.271978
Jaime0471;0.273214;0.30119;0.184524;0.241071
DeLaRosa_Tori;0.259694;0.282653;0.197959;0.259694
Kbzon_Franci;0.28125;0.261161;0.236607;0.220982
sergpc;0;0;1;0
pecadosinlimite;1;0;0;0
rcoc24;0.286352;0.251276;0.211097;0.251276
ReyEduardo3;0.228084;0.296672;0.217938;0.257305
alejandromiere1;0;1;0;0
donpiscola;0;1;0;0
ElpocoserioPoco;0.257937;0.289683;0.22619;0.22619
Pacholin11;0.22449;0.283673;0.229592;0.262245
Franciscacmg;0;0;0;1
malestacionado9;0.218556;0.293478;0.199534;0.288432
nuble_minvu;0.241497;0.27551;0.241497;0.241497
NuncaEstuveAqui;0;1;0;0
AlmuerzosSolid2;0.247024;0.273809;0.205357;0.273809
ricardoantbm;0.191964;0.290179;0.227679;0.290179
MACACHANDIA;0.268089;0.24397;0.219852;0.268089
diario_ciudad;0.241071;0.252976;0.252976;0.252976
TeatrodeOcasion;0;0;1;0
espejolibertari;0.258929;0.223214;0.258929;0.258929
leiva_jocelyn;0.278571;0.269048;0.204762;0.247619
FreddyGarciaC;0.266071;0.266071;0.266071;0.201786
Brandon_hjsh;0;0;0;1
alejoale75;0.227679;0.283036;0.227679;0.261607
Epachecoc1;0.249008;0.285218;0.232887;0.232887
MilaAuditore;0.223289;0.288715;0.231993;0.256002
CaravesHeck;0.292857;0.257143;0.203571;0.246429
LuisViel1;0.273066;0.28125;0.224702;0.220982
nico_martinezl;0.220238;0.284524;0.263095;0.232143
_eliza1Capri_s;0;0;1;0
MACAFPER;0;1;0;0
IgorZardo2;0.256181;0.256181;0.206731;0.280907
hendrixchileno;0.232143;0.285714;0.223214;0.258929
datrebil15;0.271978;0.259158;0.196886;0.271978
gestionlegalcl;0.20184;0.277597;0.292208;0.228355
unapcl;0.232143;0.232143;0.267857;0.267857
maxtapiag;0.392105;0.344737;0.263158;0
cherag_dani;0;0;0;1
AAGEDEAC;0.222222;0.289683;0.244048;0.244048
MatiasAguayo16;0.248214;0.275;0.228571;0.248214
HUInfantaElena;0;1;0;0
saamania;0.240385;0.271978;0.222527;0.26511
crisfer74;0.264286;0.207143;0.264286;0.264286
Aecruz22;0;0.573333;0;0.426667
alyper227;0.251275;0.294388;0.214031;0.240306
SimonPabloBB;0.272727;0.242424;0.242424;0.242424
JessicaAravenaJ;0;1;0;0
churru2007;0.284439;0.247449;0.206633;0.26148
TuringoStudio;0.244643;0.244643;0.223214;0.2875
JuanAvila58;0.234432;0.259158;0.271978;0.234432
Wilchris_89;0;0;1;0
alejaval73;0.23852;0.284439;0.23852;0.23852
RoccoMarch;0.249008;0.285218;0.232887;0.232887
cosapusaf;0;1;0;0
ApitchaPakye;0;0;0;1
Quenchor;0.366667;0.633333;0;0
LaGABYBUSTOS;0;1;0;0
YEster07;0.292542;0.273634;0.216912;0.216912
Rihaj_AJ;0.237095;0.288715;0.237095;0.237095
Danizamira;0.381579;0.381579;0;0.236842
Andr1Alex;0.216837;0.280612;0.221939;0.280612
johnnytwokebabs;0.237782;0.287594;0.236842;0.237782
ZeroPlayer2016;0.256181;0.231456;0.231456;0.280907
elnicoespinoza;0.237095;0.288715;0.237095;0.237095
topMAYORES;0;0.336842;0.284211;0.378947
FTH_Chile;0.266071;0.2875;0.223214;0.223214
benytocarlo;0.271849;0.290756;0.207983;0.229412
panino69;0.261607;0.294643;0.182143;0.261607
CevicheMupal;0.236813;0.271978;0.254396;0.236813
espinozamartin_;0.279762;0.252976;0.214286;0.252976
RodrigoTejos3;0.22619;0.284524;0.22619;0.263095
mirabalyr;0.357656;0.400718;0.241627;0
Banco_Falabella;0.215561;0.284439;0.23852;0.26148
jseitzc;0.184524;0.285714;0.273809;0.255952
davish_urbano;0.174107;0.29375;0.266071;0.266071
cecyfont;0.254727;0.283613;0.216912;0.244748
PatricioMeza12;0.257143;0.228571;0.257143;0.257143
NavabiLiz;0;0.41;0.59;0
TAscti;0.238095;0.297619;0.232143;0.232143
cerato_machine;0;1;0;0
XimenaChefcita;0.236813;0.279121;0.22967;0.254396
FerZambrano67;0;0.59;0.41;0
Palomariverao;0.257143;0.285714;0.2;0.257143
RichardEmilia10;0.234211;0.253759;0.224436;0.287594
servidibujo1;0.245918;0.283673;0.22449;0.245918
CarlitosotilraC;0.252941;0.290756;0.252941;0.203361
mentalizados1;0;1;0;0
desertusband;0.22987;0.27013;0.204221;0.295779
suhnopfer;0;1;0;0
THurtubia;0;1;0;0
informavaldivia;0.243878;0.27551;0.243878;0.236735
ASOFFON;0.264286;0.257143;0.214286;0.264286
VaniaFigueroaI;0.285714;0.289683;0.212302;0.212302
svkhchile;0.222527;0.271978;0.26511;0.240385
sq7ahHphG3XFIDg;0.263095;0.252976;0.289286;0.194643
VinesFacuu;0.41;0;0;0.59
gpsnx990;0;1;0;0
gbasaez;0.2;0.280357;0.223214;0.296429
jamesvgingerich;0.279974;0.279974;0.220026;0.220026
colomba_huacha;0.252976;0.252976;0.252976;0.241071
txavileon1984;0.296454;0.27148;0.163561;0.268504
InformeCruzado;0.196886;0.27793;0.271978;0.253205
NicolasRivasC;0;0;1;0
JuanAravenaNue2;0.21645;0.296176;0.245671;0.241703
andres5050albo;0.242695;0.271916;0.242695;0.242695
BabetteHure;0.294643;0.272959;0.207908;0.22449
Gabri2013;0.239796;0.239796;0.239796;0.280612
Marina_gav23;0.17381;0.278571;0.278571;0.269048
Mainimus1;0.215659;0.256181;0.247253;0.280907
carolamart;0.242857;0.295238;0.230952;0.230952
FUTBOLYLACAPRI1;0.23474;0.292532;0.209091;0.263636
josealaniac;0.242985;0.295281;0.197066;0.264668
anef_atacama;0.200376;0.27782;0.287594;0.234211
bonosdecasino;0.238839;0.299107;0.241071;0.220982
setorres1925;0.245671;0.262987;0.245671;0.245671
ElCaloSilva;0;0;1;0
el__ruben;0.23852;0.279974;0.23852;0.242985
ccmvaldivia;0.261607;0.283036;0.227679;0.227679
miyraye;0.242695;0.271916;0.242695;0.242695
MonttDani;0;1;0;0
ito_lopez;0.300595;0.28125;0.197917;0.220238
andresruizsali1;0;0.366667;0;0.633333
franz_bu;0;1;0;0
pablo2840;0.232143;0.291667;0.238095;0.238095
RobinsonAraya_;0;0.633333;0;0.366667
EntrelineasFund;0.25;0.297619;0.22619;0.22619
Joni34983467;0.231186;0.286352;0.266263;0.216199
Pizza__Pizza;0;0.59;0;0.41
GRIS_JAE;0.241497;0.241497;0.235544;0.281463
aguamieI;0.275;0.267857;0.228571;0.228571
UnabDcf;0;0;0;1
Leslie_Sanchez;0.282653;0.282653;0.190816;0.243878
gooyah4u;0.25;0.214286;0.25;0.285714
Doblete5;0.222269;0.283613;0.222269;0.271849
LoboPatriotaLi1;0;1;0;0
andreagon2115;0.239796;0.295918;0.209184;0.255102
MarcoSo70997515;0.226299;0.292208;0.233442;0.248052
mlillo71;0.212088;0.254396;0.254396;0.279121
XIOSISO;0.252941;0.237605;0.222269;0.287185
MillaburAdolfo;0.246173;0.294388;0.235204;0.224235
HHuento;0.251128;0.27782;0.183459;0.287594
ZoeyYour;0;0;1;0
MaikelMendoza17;1;0;0;0
autorph;0.201786;0.266071;0.244643;0.2875
SergioPierry;0.260204;0.290816;0.158163;0.290816
PinuerEve;0.257143;0.228571;0.257143;0.257143
javier21plus;0.263636;0.292532;0.221916;0.221916
Enjoy_Santiago;0.28125;0.298611;0.171131;0.249008
belyn80;0.247619;0.278571;0.238095;0.235714
shockingnature;0.204762;0.269048;0.278571;0.247619
moniconejeros;0.21875;0.28125;0.25;0.25
kwanblOOm;0.290179;0.25;0.229911;0.229911
jakadria;0;0;0;1
Masonflaite;0.278571;0.284524;0.22619;0.210714
fabi_smili;0.212088;0.279121;0.254396;0.254396
luisptom;0.215561;0.284439;0.26148;0.23852
priscillaeli111;0.282653;0.236735;0.220918;0.259694
GRETEL1001;0.293546;0.276629;0.214912;0.214912
julopessouzas;0.25;0.276786;0.223214;0.25
elejotar1;0.258929;0.294643;0.223214;0.223214
TVN;0.241071;0.276786;0.241071;0.241071
pedro34714581;0.257305;0.296672;0.178571;0.267451
gutierrezhector;0.219852;0.29731;0.273191;0.209648
Guillegax;0.222527;0.289835;0.26511;0.222527
naraluke;0;0;0.366667;0.633333
Chr1sAndrs;0;0;0;1
resurgentes_cl;0.25;0.25;0.25;0.25
deconbatch;0;1;0;0
Viviverde;0.234211;0.287594;0.217293;0.260902
matinicoba;0.280844;0.251623;0.233766;0.233766
pvargasq88;0.26511;0.289835;0.222527;0.222527
mario_ramon;0.247253;0.289835;0.215659;0.247253
CristobalEnryG;0.261538;0.279121;0.254396;0.204945
AmoGabyeThaly;0.215561;0.284439;0.23852;0.26148
JesuWielandt;0;0;0;1
Aurora34316375;0;1;0;0
AlejandroManrq5;0.368421;0;0.263158;0.368421
camtere;1;0;0;0
antonioletelier;0.235204;0.294388;0.224235;0.246173
t3rc3r4;0.289835;0.26511;0.197802;0.247253
gonzaloromulo;0.262987;0.211039;0.262987;0.262987
MilkaCova;0.291562;0.278613;0.214912;0.214912
capuchanews1;0;1;0;0
MarioRolls;0.229592;0.282653;0.243878;0.243878
AlterEgo_CAN_;0.243878;0.282653;0.236735;0.236735
cleiton_wartha;0.264319;0.303242;0.16812;0.264319
HotelGervasoni;0.6;0.4;0;0
Allie_Rosas;0.218537;0.281463;0.241497;0.258503
MontilloOutOf;0.235714;0.285714;0.214286;0.264286
GuiaComino;0.236735;0.282653;0.236735;0.243878
MedinaAshes;0.235294;0.294118;0.215686;0.254902
gavilansillo28;0.207983;0.244748;0.283613;0.263655
no_tengo_n_idea;1;0;0;0
LaloDiMayo;0;1;0;0
CoronadoVildoso;0.190476;0.285714;0.22619;0.297619
AngeloG5;0.271617;0.287594;0.203947;0.236842
QuillecoCL;0.232887;0.28125;0.212798;0.273065
solangesimpson;0.229464;0.288393;0.261161;0.220982
CTecnilogica;0.19611;0.251275;0.286352;0.266263
DrFeelgood_20;0.272727;0.181818;0.272727;0.272727
JuntosxAugusto;0.249008;0.285218;0.232887;0.232887
Eduardo10356269;0;0.366667;0;0.633333
quintacastro;0;0.336842;0.284211;0.378947
MaraCristinaBj1;0;0;1;0
CharlotteRambla;0.264319;0.303242;0.16812;0.264319
Juliette_Cris;0;1;0;0
brionesantonio;0.257143;0.285714;0.210714;0.246429
FLReformista;0.258503;0.281463;0.201531;0.258503
Guiller11617858;0.293546;0.259712;0.220865;0.225877
mirkobarti;1;0;0;0
mateoravagli;0.220982;0.258929;0.238839;0.28125
amidaj;0;0;0;1
IamLuisAbraham;0.237987;0.292532;0.23474;0.23474
Leasclabos;0.245671;0.239719;0.268939;0.245671
IPAEPERU;0.223214;0.227679;0.290179;0.258929
BravoFco;0.219888;0.289566;0.257703;0.232843
vitaliibadrak1;0.248377;0.245671;0.20184;0.304113
salta_pal_lao;0.242695;0.271916;0.242695;0.242695
HarleighSex;0.27551;0.27551;0.207483;0.241497
volaonatural;0.247253;0.283883;0.221612;0.247253
teamthelmaE;0.299286;0.277143;0.194286;0.229286
more__93;0.197802;0.258242;0.271978;0.271978
hugolinsatanin;0.257143;0.290476;0.204762;0.247619
gfryter;0.290841;0.273923;0.215995;0.219241
16bnlokaThutyty;0;0;0;1
criordor;0.229592;0.251276;0.272959;0.246173
fdariveros;0.221939;0.280612;0.239796;0.257653
AlvarezFrancco;0.255357;0.288393;0.228125;0.228125
mariojamettleon;0.233929;0.29375;0.210714;0.261607
nachorazek;0.285714;0.264286;0.214286;0.235714
PrestigeLeiva;0.22967;0.279121;0.22967;0.261538
alejandrafdez82;0.245671;0.268939;0.21645;0.268939
BAYRONZAPATAMA1;0.299107;0.261161;0.220982;0.21875
rodrigo_quiroz;0.282653;0.243878;0.190816;0.282653
Sr_Escanilla;0.189732;0.25;0.290179;0.270089
FelipeRomanD;0.284524;0.263095;0.22619;0.22619
FmuniRamirez;0;1;0;0
LuisRosarioM;0.275102;0.25449;0.174694;0.295714
danita1084;0.22584;0.288078;0.250263;0.235819
andrefelgiraldo;0;0;0;1
PrivanzaBroker;0.229592;0.283673;0.262245;0.22449
Gerardo39421091;0.242857;0.266071;0.225;0.266071
masretornolocal;0.245918;0.278571;0.229592;0.245918
elmelos29691325;0;1;0;0
Esquerra_ERC;0.18699;0.251276;0.294388;0.267347
LaWairona;0.21875;0.285714;0.234375;0.261161
nadasinnosotras;0.257143;0.290476;0.204762;0.247619
Paulovidela8;0.64;0.36;0;0
mensaje_la;0;1;0;0
Carolini_95;0.233766;0.222403;0.271916;0.271916
diegonmusic;0;0;1;0
serceo;0.233929;0.29375;0.222321;0.25
PabloHoffmann8;0.245536;0.29375;0.194643;0.266071
neyzadelgadost1;0;0;1;0
fuckingloveeyou;0;0.41;0.59;0
alexander_yama;0.27551;0.264456;0.218537;0.241497
LaKollonka;0.22302;0.29571;0.234763;0.246506
mikytenzz;0;1;0;0
MarcioBorgesMa1;0.232887;0.287202;0.212798;0.267113
Aoandosaraki;0.250238;0.29869;0.220595;0.230476
Elevargast;0;1;0;0
RADIAMADOR;0.231186;0.286352;0.231186;0.251276
jppacevedo;0.215179;0.288393;0.228125;0.268304
Armandopert;0;0;0;1
gianninayac;0.223214;0.266071;0.223214;0.2875
rodriguez78jovi;0.275;0.248214;0.228571;0.248214
danielero;0.262688;0.287594;0.220865;0.228853
PEM_Salmon;0.1875;0.298214;0.257143;0.257143
LEnriqu77340950;0.208036;0.255357;0.248214;0.288393
ursamalina;0.293478;0.272671;0.223913;0.209938
OreewMaken;0.208791;0.247253;0.271978;0.271978
ViviendaCusco;0;0;0;1
Lideres_Futbol;0.261161;0.252976;0.204613;0.28125
Vicric881;0.196886;0.259158;0.271978;0.271978
Almassa_27_02;0.195238;0.247619;0.278571;0.278571
MnicaGodoy5;0.22619;0.293793;0.213861;0.266156
techolandm;0.22449;0.290816;0.22449;0.260204
DiplomadoDTRIC;0.285714;0.289683;0.166667;0.257936
TomoCha08024609;0.285218;0.249008;0.180556;0.285218
soycabezas;0.244643;0.257143;0.219643;0.278571
Danyslayer1;0.244748;0.22584;0.245798;0.283613
henjosmor;0.22449;0.290816;0.22449;0.260204
Maca_Cordova_1D;0.216199;0.266263;0.286352;0.231186
Marcela87457112;0.268089;0.24397;0.219852;0.268089
RadioCityFM;0;1;0;0
AmiratFatimaAh1;0;0;0;1
KarlitaMapu;0.257143;0.292857;0.203571;0.246429
ElArkano13;0.284226;0.260417;0.157738;0.297619
TMA_corp3;1;0;0;0
mamalechuza;0.201786;0.275;0.248214;0.275
MacanudoDT;0.252551;0.287415;0.241497;0.218537
ncruzbaez0508;0.219388;0.272959;0.216837;0.290816
LibGiorgio;0;0.394737;0.289474;0.315789
afernandezj;0.246582;0.290841;0.232912;0.229665
BronxLounge;0;0;1;0
DanyVal_Henri;0.292208;0.268089;0.210343;0.22936
Cristobal_Aries;0.241497;0.281463;0.235544;0.241497
clauriosilva;0.251276;0.251276;0.22449;0.272959
cago_hediondo;0.216199;0.286352;0.211097;0.286352
IrmmiTa;0.183333;0.290476;0.257143;0.269048
JBucareyC;0.247619;0.284524;0.22619;0.241667
POPAVALDIVIA;0;1;0;0
Christi61252038;0.241071;0.279762;0.22619;0.252976
amaya_nav;0;0;0;1
MLucas03586833;0;0;0;1
Ulises1990chile;0.284497;0.260958;0.159903;0.294643
sebariosl;0.235544;0.281463;0.241497;0.241497
betoyarto;0;1;0;0
