followee;follower;id_followee;id_follower;followee_count;followers_count
pamgeywitz;jaijairry;1794;7554;8086;7344
PrajjwalSisodia;jaijairry;2271;7554;8086;7344
alfomotor;jaijairry;20047;7554;8086;7344
angy38963753;BancoCi75710275;1795;10457;73;1
noytumama;BancoCi75710275;9269;10457;73;1
angy38963753;Maxpowersur01;1795;29434;7699;7689
EnjambreDiverg1;Maxpowersur01;40663;29434;7699;7689
angy38963753;vcsolucionesweb;1795;3216;2466;11950
angy38963753;Tacna_Peru;1795;18318;1809;2369
angy38963753;AlanCarrascoS;1795;8430;1113;1355
nicolcornejop;AlanCarrascoS;2728;8430;1113;1355
MaggieSaldivia;AlanCarrascoS;24934;8430;1113;1355
vaiticolimanb;AlanCarrascoS;18120;8430;1113;1355
EcoRestitos;abraham_oyarzun;1796;29267;2024;2177
wilks_rover;abraham_oyarzun;1844;29267;2024;2177
CritianGarri92;abraham_oyarzun;2830;29267;2024;2177
maresrebeldes;abraham_oyarzun;9836;29267;2024;2177
bastianmorenom;abraham_oyarzun;39358;29267;2024;2177
EcoRestitos;alecitaperezf;1796;4037;162;48
paolareyessoza;alecitaperezf;19945;4037;162;48
EcoRestitos;anitamariaAn;1796;6691;31203;31678
LuisLarrain7;anitamariaAn;2174;6691;31203;31678
rm12julio;anitamariaAn;2775;6691;31203;31678
EcoRestitos;mapasena;1796;36363;446;266
tuno61;mapasena;2075;36363;446;266
Jaumenduro;mapasena;4214;36363;446;266
IgnacioGuerraEr;RienziFranco;1797;22412;3217;2318
Gargantadelata5;RienziFranco;3063;22412;3217;2318
CatNoirok;RienziFranco;26947;22412;3217;2318
IgnacioGuerraEr;ClaudioMedrano1;1797;41203;279;1152
fer20157578;ClaudioMedrano1;19517;41203;279;1152
IgnacioGuerraEr;Eddumontero;1797;10676;172;32
2514Fabiola;Eddumontero;10529;10676;172;32
IgnacioGuerraEr;lissfossa;1797;36526;1648;1624
sindicatosinave;lissfossa;2148;36526;1648;1624
IgnacioGuerraEr;OliverTairon;1797;35496;358;136
IgnacioGuerraEr;RubnRoj42719582;1797;41142;62;1
IgnacioGuerraEr;4_nibal;1797;20314;1384;812
IgnacioGuerraEr;JChamorro_;1797;31260;604;260
MaltaCleytonMex;JChamorro_;41809;31260;604;260
IgnacioGuerraEr;jorgeguerreroc;1797;17749;4012;2303
IgnacioGuerraEr;Leonor_51892;1797;40948;1978;110
IgnacioGuerraEr;olivia08896663;1797;40341;4611;1370
IgnacioGuerraEr;Gatiperro;1797;39602;5001;795
PCanales1981;Gatiperro;28305;39602;5001;795
Matilda20055;Gatiperro;30470;39602;5001;795
IgnacioGuerraEr;BContalba;1797;14028;614;151
Cami57349735;BContalba;20888;14028;614;151
IgnacioGuerraEr;fparalajusticia;1797;38736;1687;499
IgnacioGuerraEr;EmilforkMarcos;1797;12474;3844;2290
SergioM42500923;EmilforkMarcos;2797;12474;3844;2290
IgnacioGuerraEr;MariaAl55609094;1797;5834;129;28
piporodrigueez;MariaAl55609094;15436;5834;129;28
IgnacioGuerraEr;BiaCarolinaG;1797;15898;947;295
IgnacioGuerraEr;henriquecesars;1797;32587;507;77
sansaik123;henriquecesars;24642;32587;507;77
Betterjav;henriquecesars;38630;32587;507;77
IgnacioGuerraEr;RogerioMaoli;1797;31411;642;65
IgnacioGuerraEr;MHorment;1797;25321;336;98
Benjaminloo10;MHorment;30931;25321;336;98
IgnacioGuerraEr;thutmosis13;1797;14441;4614;2992
IgnacioGuerraEr;leandromineiro;1797;27509;675;23
IvonneRiosIsla;leandromineiro;24947;27509;675;23
damian_munizaga;leandromineiro;15991;27509;675;23
IgnacioGuerraEr;stanley_kubr;1797;18535;2893;124
LautiBeltrandoo;stanley_kubr;37271;18535;2893;124
ositabrisagual;stanley_kubr;33366;18535;2893;124
gabibade;stanley_kubr;3509;18535;2893;124
IgnacioGuerraEr;alexromandiaz;1797;41502;338;206
IgnacioGuerraEr;jfdecastro;1797;30940;823;98
IgnacioGuerraEr;miguel_san54;1797;5352;245;16
IgnacioGuerraEr;twitttotheleft;1797;25120;4;0
IgnacioGuerraEr;consueferrer;1797;40578;1225;2959
IgnacioGuerraEr;jboulin;1797;5562;268;89
maidaperezr;jboulin;21873;5562;268;89
LauraCh83767504;jboulin;22912;5562;268;89
IgnacioGuerraEr;mop_nuble;1797;22655;2327;2697
IgnacioGuerraEr;SebaMarcel;1797;14755;1233;1926
Camil_Ignacia;SebaMarcel;41039;14755;1233;1926
IgnacioGuerraEr;FundLasRosas;1797;10306;7275;7535
IgnacioGuerraEr;AnaHenriquez;1797;37666;1343;1566
IgnacioGuerraEr;csquellac;1797;30298;198;153
BerVelascoChile;csquellac;32689;30298;198;153
IgnacioGuerraEr;CLA_Consulting;1797;29142;2298;831
IgnacioGuerraEr;aharzc;1797;23208;645;532
HayaSlaven;aharzc;21605;23208;645;532
IgnacioGuerraEr;EveFitCL;1797;10880;9406;22155
Remi_Vodka;EveFitCL;2997;10880;9406;22155
veryvery700;EveFitCL;13276;10880;9406;22155
IgnacioGuerraEr;Ale_Basulto;1797;21139;3750;8219
IgnacioGuerraEr;rodrigomonoo;1797;30602;229;46
IgnacioGuerraEr;vladomirosevic;1797;11876;7876;72578
IgnacioGuerraEr;HermannPabli;1797;21872;10509;16360
IgnacioGuerraEr;ertincho;1797;24077;1632;1683
Elgranfurro1;ertincho;3885;24077;1632;1683
IgnacioGuerraEr;BelmarBlau;1797;12298;1241;147
Terracotacafe;BelmarBlau;23230;12298;1241;147
IgnacioGuerraEr;executivepart;1797;38918;1056;266
IgnacioGuerraEr;BoxingExposure_;1797;13830;10348;11949
CesarOrfebre;BoxingExposure_;8357;13830;10348;11949
IgnacioGuerraEr;PanxoSagredo;1797;26251;2605;2604
ash_sty;PanxoSagredo;1928;26251;2605;2604
LaMazurquita;PanxoSagredo;2426;26251;2605;2604
IgnacioGuerraEr;PiensaPrensa;1797;41256;25300;260221
minavedecristal;PiensaPrensa;1981;41256;25300;260221
Jvaraszuleta;PiensaPrensa;15619;41256;25300;260221
IgnacioGuerraEr;TenisZoneOk;1797;25601;5247;14378
IgnacioGuerraEr;MMAgazinecl;1797;8764;2219;193
IgnacioGuerraEr;el_villano_va;1797;17407;1810;1696
Rominirijilla;el_villano_va;7091;17407;1810;1696
IgnacioGuerraEr;bobbylaneuk;1797;25767;67752;75016
J_Gutierrez_P;bobbylaneuk;12352;25767;67752;75016
IgnacioGuerraEr;TarekDababneh;1797;14885;286;1427
IgnacioGuerraEr;FmuniRamirez;1797;40198;576;151
IgnacioGuerraEr;Caminante_sinru;1797;31833;880;167
IgnacioGuerraEr;ConchaliEfc;1797;19095;366;262
IgnacioGuerraEr;c_gonzalezv;1797;15121;154;1672
MarceSchwerter;c_gonzalezv;32054;15121;154;1672
IgnacioGuerraEr;macmirandatenis;1797;28775;821;1899
dani_azul11;macmirandatenis;19048;28775;821;1899
IgnacioGuerraEr;ChaoCae;1797;31654;299;333
IgnacioGuerraEr;matimenceyra;1797;41133;879;562
yuliangt;matimenceyra;32308;41133;879;562
IgnacioGuerraEr;comunalagranja;1797;26412;74;92
TeamCata;comunalagranja;41122;26412;74;92
IgnacioGuerraEr;tendencia0nline;1797;33542;9348;8989
IgnacioGuerraEr;puro_golf;1797;32416;2355;3255
IgnacioPapadpo1;puro_golf;40415;32416;2355;3255
IgnacioGuerraEr;UJPV1;1797;12529;14255;22884
yasmincurzi;UJPV1;23277;12529;14255;22884
elcauquenino;UJPV1;11433;12529;14255;22884
IgnacioGuerraEr;matiasharz;1797;20458;2115;1636
IgnacioGuerraEr;A_unGeek;1797;40779;6876;7923
Maritasaldivia;A_unGeek;2668;40779;6876;7923
MJamalieh;A_unGeek;12200;40779;6876;7923
Johivette1;A_unGeek;8602;40779;6876;7923
IgnacioGuerraEr;JuampiVEN;1797;9229;445;2479
IgnacioGuerraEr;Ductercera1;1797;29900;934;419
IgnacioGuerraEr;AC_Barnechea;1797;22455;1735;4343
ArnaldoAndrsGo4;AC_Barnechea;3153;22455;1735;4343
IgnacioGuerraEr;laotrabeaa;1797;16200;1001;4548
IgnacioGuerraEr;eguzmanrioseco;1797;19992;9583;16165
daveherrick96;eguzmanrioseco;13516;19992;9583;16165
IgnacioGuerraEr;arengadigital;1797;23267;4015;4178
jlmprevencion;arengadigital;4702;23267;4015;4178
Nicolss27694852;arengadigital;298;23267;4015;4178
IgnacioGuerraEr;ILTISCONSULTING;1797;6252;2676;654
manujacard;ILTISCONSULTING;2141;6252;2676;654
brianomegawolf;ILTISCONSULTING;22301;6252;2676;654
humanidadesufro;ILTISCONSULTING;4884;6252;2676;654
IgnacioGuerraEr;jaimitoalegria;1797;13819;277;84
IgnacioGuerraEr;rodriguez9518;1797;39279;117;9
IgnacioGuerraEr;LaQuintaValpo;1797;26636;869;2695
IgnacioGuerraEr;FutbolerasCH;1797;4879;441;288
IgnacioGuerraEr;TeamKicksEsp;1797;19777;171;106
IgnacioGuerraEr;thebestdeals24;1797;13884;3856;619
manp77;thebestdeals24;23276;13884;3856;619
edo_zapata;thebestdeals24;41144;13884;3856;619
IgnacioGuerraEr;estrafalariaa;1797;33578;2072;940
IgnacioGuerraEr;sebucha;1797;29563;4971;3458
Arynauta2;sebucha;2558;29563;4971;3458
Darhenri_;sebucha;12176;29563;4971;3458
alelopezzzzb;sebucha;30161;29563;4971;3458
irisyolandarom1;storedogdog;1798;27589;2701;4299
mario76064111;c4m1L4_L4g0s;1799;31727;304;158
piaaignacia;c4m1L4_L4g0s;33374;31727;304;158
josecordova3000;c4m1L4_L4g0s;5113;31727;304;158
YonathanMillar;rosario_ranney_;1801;13635;3049;598
YonathanMillar;ziraxyou;1801;11275;34;2
ggcontre;ziraxyou;31724;11275;34;2
cecilialosrios;danielDiogene17;1802;15179;1;0
amimimi_c;danielDiogene17;12776;15179;1;0
cecilialosrios;Kenier49799961;1802;30849;425;3
cecilialosrios;GuardaAzul;1802;32666;325;144
Andie_jpg;GuardaAzul;17557;32666;325;144
cecilialosrios;kenneyboaz90386;1802;12093;1021;216
cecilialosrios;Thefaceofzed4;1802;19756;1287;102
cecilialosrios;BandaDelVerano_;1802;38387;158;47
MarioPinoF;BandaDelVerano_;29113;38387;158;47
cecilialosrios;mindtobehappy;1802;12972;184;80
mar55k;mindtobehappy;34838;12972;184;80
cecilialosrios;ArdilaKenier;1802;36412;314;16
Fernand08330234;ArdilaKenier;466;36412;314;16
CPRCiudadana;ArdilaKenier;16960;36412;314;16
cecilialosrios;eularissa_15;1802;19897;1428;297
cecilialosrios;AndreaE95736115;1802;39132;351;105
BarraGarci;AndreaE95736115;21890;39132;351;105
cecilialosrios;Joy06828856;1802;25530;109;25
Vigarisdi2;Joy06828856;25636;25530;109;25
cecilialosrios;jfgonzalema;1802;29408;2511;3408
cecilialosrios;ayumiicqke;1802;23431;273;34
cecilialosrios;PatricioAltss;1802;5838;1075;196
cecilialosrios;AlertaInminente;1802;41296;1643;865
jalmonacida;AlertaInminente;40383;41296;1643;865
cecilialosrios;TobiasMETE1;1802;19178;168;27
smoonuga;TobiasMETE1;34295;19178;168;27
cecilialosrios;chairareloaded;1802;31669;1647;2084
cecilialosrios;carlosoporto;1802;31183;1802;15709
cecilialosrios;sergio20Abd;1802;3963;434;59
cecilialosrios;ArcosumS;1802;40311;3367;1148
cer_ruth;ArcosumS;20650;40311;3367;1148
cecilialosrios;Arcosum;1802;27590;3296;1136
cecilialosrios;inodeman;1802;8041;2166;2933
cecilialosrios;lasmias_tona;1802;37808;41;39
cecilialosrios;ponquecitos;1802;12824;2875;828
cecilialosrios;foco_mkt;1802;39700;904;159
Carloz_Flores;foco_mkt;4356;39700;904;159
cecilialosrios;GessicaGuedes14;1802;17893;16;3
una_tal_marce;GessicaGuedes14;16953;17893;16;3
cecilialosrios;caioS3XYCAKE;1802;41799;492;664
samirramsaygas1;caioS3XYCAKE;36186;41799;492;664
cecilialosrios;junyuue;1802;38477;321;84
tapiajavie;junyuue;32503;38477;321;84
cecilialosrios;Loud_Bruno9;1802;29256;238;66
cecilialosrios;cndu_chile;1802;41270;3455;10196
electroncrespo;cndu_chile;1968;41270;3455;10196
cecilialosrios;PedroIn91716932;1802;3127;114;31
sordoschilenos;PedroIn91716932;37865;3127;114;31
cecilialosrios;ChitPolst;1802;14106;176;105
Elayun6;ChitPolst;31502;14106;176;105
MissMalefica17;ChitPolst;32665;14106;176;105
cecilialosrios;agirregabiria;1802;25683;3973;11370
cecilialosrios;LeehMarinna;1802;11170;185;25
chamilactriz;LeehMarinna;40590;11170;185;25
cecilialosrios;KaiqueFDosSant2;1802;41092;760;188
cecilialosrios;MacielTrickcg16;1802;32154;733;117
cecilialosrios;_Aninha12308;1802;40411;325;80
ei2ip;_Aninha12308;25324;40411;325;80
cecilialosrios;prettyboywarde;1802;35062;261;28
cecilialosrios;Mario_R_A;1802;5858;5002;2058
CiELODELSUR_;Mario_R_A;5554;5858;5002;2058
cecilialosrios;NatliaLia3;1802;13882;169;43
cecilialosrios;vi_mvicky;1802;6614;120;20
cecilialosrios;kainanhenriquee;1802;9854;151;30
paulinacu77;kainanhenriquee;13981;9854;151;30
cecilialosrios;SamiraIncio3;1802;35278;66;38
cecilialosrios;GiovaneExplosao;1802;34470;3858;1525
eakhunov;GiovaneExplosao;40643;34470;3858;1525
sxcuco;GiovaneExplosao;22893;34470;3858;1525
cecilialosrios;JoaoVic90443069;1802;8155;252;102
cecilialosrios;davortmen;1802;23746;4735;6372
ChristianKoncz2;davortmen;19074;23746;4735;6372
cecilialosrios;eukkkkkkkjk;1802;9730;310;80
cecilialosrios;euluisaalencar_;1802;18292;178;119
guilleram9197;euluisaalencar_;15727;18292;178;119
cecilialosrios;Kamille87395981;1802;35840;238;55
garrido_pamela;Kamille87395981;28738;35840;238;55
claudrea2;Kamille87395981;36259;35840;238;55
cecilialosrios;JuliaVi77547420;1802;15910;481;151
cecilialosrios;Cliffort_Meme;1802;12535;1516;673
cecilialosrios;Karolay77433178;1802;10908;62;13
cecilialosrios;lyeverthon;1802;16699;131;83
Testigoenlinea;lyeverthon;6652;16699;131;83
cecilialosrios;RCadiz1977;1802;15693;17;2
oenasa;RCadiz1977;10631;15693;17;2
cecilialosrios;CamileSampaio2;1802;36194;236;86
cecilialosrios;call_espanol;1802;12742;3899;902
CristoAtado;call_espanol;40930;12742;3899;902
reinaldoelgigan;call_espanol;38189;12742;3899;902
cecilialosrios;BiciDescuentos;1802;33292;238;130
gerardo126;BiciDescuentos;34411;33292;238;130
cecilialosrios;maggipalma;1802;37366;92;26
joacocastanos;maggipalma;23297;37366;92;26
cecilialosrios;LuisEdu94193127;1802;35115;185;30
Margare96327923;LuisEdu94193127;31889;35115;185;30
cecilialosrios;DavidGoessmann;1802;6604;1864;2037
RenzoVaccarezza;DavidGoessmann;15394;6604;1864;2037
Casiopea_mia;DavidGoessmann;32788;6604;1864;2037
cecilialosrios;KuchelTomas;1802;12005;222;152
cecilialosrios;AMClosrios;1802;39931;378;84
layla__osman;AMClosrios;2368;39931;378;84
Ximenalunecke;AMClosrios;2448;39931;378;84
Aliciq86313067;AMClosrios;162;39931;378;84
cecilialosrios;AnthonyThelma1;1802;21967;1630;97
claudiozn;AnthonyThelma1;18774;21967;1630;97
robertoivb;AnthonyThelma1;23685;21967;1630;97
ymatias1;AnthonyThelma1;10514;21967;1630;97
cecilialosrios;RUrrutiaperez;1802;30206;141;18
cristianCDPCU;RUrrutiaperez;14320;30206;141;18
karenraffernau;RUrrutiaperez;38124;30206;141;18
cecilialosrios;NRComoVamos;1802;17567;1255;1751
YasnaKiessling;NRComoVamos;2149;17567;1255;1751
cdprint;NRComoVamos;4020;17567;1255;1751
cecilialosrios;EMPoderaXIV;1802;37369;901;329
MaruCoronadom;EMPoderaXIV;2023;37369;901;329
joselin_fuentes;EMPoderaXIV;24394;37369;901;329
cecilialosrios;TourismSustayn;1802;14133;4476;4760
analuisasa;TourismSustayn;17188;14133;4476;4760
TheJoshGibson;TourismSustayn;14394;14133;4476;4760
cecilialosrios;DianelaDorner;1802;39872;109;17
cecilialosrios;arisha_ava;1802;13098;4888;1228
cecilialosrios;Agni_Bozanic;1802;13858;1406;2159
cecilialosrios;claudiofuentesg;1802;11584;2915;1994
cecilialosrios;Samudelgado18;1802;19348;2026;437
cgonzaleca;Samudelgado18;15608;19348;2026;437
cecilialosrios;kume_mongen;1802;14540;431;142
_aikele;kume_mongen;9274;14540;431;142
ciro_cavs18;kume_mongen;9315;14540;431;142
supereduc_cl;DiazSalinas_C;1803;35534;79;0
supereduc_cl;LiceoPuren;1803;41231;219;8
alesiamv;LiceoPuren;11579;41231;219;8
bluetoothmental;LiceoPuren;30114;41231;219;8
supereduc_cl;AnaCaro65561828;1803;21047;233;3
supereduc_cl;coni55534586;1803;19776;121;1
jeycobloy;coni55534586;37289;19776;121;1
supereduc_cl;ValAndrea7;1803;12799;66;0
Nachit0A;ValAndrea7;13348;12799;66;0
supereduc_cl;Julius32869386;1803;18602;230;4
supereduc_cl;susanpardo7777;1803;21370;2117;2559
supereduc_cl;Lucas38609755;1803;32489;15;0
caritojovilover;Lucas38609755;32139;32489;15;0
supereduc_cl;Claudia_chiba;1803;15139;216;29
ubbchile;Claudia_chiba;6389;15139;216;29
supereduc_cl;torresfernandd;1803;34236;3665;179
supereduc_cl;CarlosG74187893;1803;37403;140;2
Juliana73068068;CarlosG74187893;11976;37403;140;2
supereduc_cl;SonDatos4;1803;23663;3;0
_HECTOR_MORALES;SonDatos4;9116;23663;3;0
supereduc_cl;MarzukaAllen;1803;9107;113;12
JulianJaraUribe;MarzukaAllen;25309;9107;113;12
Indepxbachelet;MarzukaAllen;28829;9107;113;12
supereduc_cl;FelipeA49876860;1803;33270;181;1
fenagonzalezv;FelipeA49876860;17747;33270;181;1
supereduc_cl;MonoJaure;1803;10226;98;11
martianglaciers;MonoJaure;33875;10226;98;11
supereduc_cl;IngridN79932407;1803;11835;116;7
supereduc_cl;karencita_dk;1803;33181;74;4
FcjProducciones;karencita_dk;12238;33181;74;4
supereduc_cl;yarel39937558;1803;35413;137;2
supereduc_cl;ZGCP1983;1803;35087;182;13
esosanrod;ZGCP1983;4654;35087;182;13
supereduc_cl;JovenesxSichel;1803;5642;322;82
supereduc_cl;JulioMu92539647;1803;7196;23;0
MaryGallardoO;JulioMu92539647;13222;7196;23;0
supereduc_cl;RamirezJoseJ;1803;27571;1126;425
fla_bozza;RamirezJoseJ;25983;27571;1126;425
Renegade064;RamirezJoseJ;16514;27571;1126;425
supereduc_cl;SergioCelis;1803;30624;790;315
supereduc_cl;SandraG92852418;1803;16585;25;0
supereduc_cl;Daisy97608690;1803;13451;63;2
supereduc_cl;NathalyLepe1;1803;32659;178;29
jescobarabogado;NathalyLepe1;19210;32659;178;29
supereduc_cl;J951200;1803;11486;12;0
supereduc_cl;LulaBMiro;1803;4768;1291;333
supereduc_cl;Rociii71546484;1803;32897;86;0
paulinamassa;Rociii71546484;27804;32897;86;0
supereduc_cl;MalleaMirta;1803;13332;143;3
AntonioPietraca;MalleaMirta;25723;13332;143;3
supereduc_cl;Lucy64565907;1803;24899;127;2
cambio_perpetuo;Lucy64565907;34391;24899;127;2
supereduc_cl;Maurici34897778;1803;17970;118;2
ECSHOOPS1;Maurici34897778;34095;17970;118;2
Jaime56930640;Maurici34897778;1609;17970;118;2
supereduc_cl;Franfit1007;1803;24043;49;17
M_Carrasco_H;Franfit1007;9237;24043;49;17
pati82134415;Franfit1007;9668;24043;49;17
supereduc_cl;LeoGBFarias;1803;23523;471;80
SociosCCS;LeoGBFarias;2791;23523;471;80
supereduc_cl;cepillera;1803;15382;153;20
DanielaDroguett;cepillera;41294;15382;153;20
fohtography;cepillera;41648;15382;153;20
supereduc_cl;funahp89;1803;20721;94;1
supereduc_cl;gravica;1803;16499;403;112
astroza_a;gravica;11628;16499;403;112
supereduc_cl;paolaarmijo;1803;9400;951;612
supereduc_cl;Maria48867562;1803;21142;96;3
supereduc_cl;KarlaAlmeras;1803;17182;413;64
pipaspipespipos;KarlaAlmeras;32358;17182;413;64
_1978_Cristobal;KarlaAlmeras;21033;17182;413;64
supereduc_cl;AnaMariaNuezDu4;1803;33800;57;1
bRGBUP6xN1AIUMV;AnaMariaNuezDu4;28801;33800;57;1
Miguel12715059;AnaMariaNuezDu4;6829;33800;57;1
supereduc_cl;MDSMagallanes;1803;4619;1008;2434
supereduc_cl;Mariave46950073;1803;6216;149;3
supereduc_cl;MariaInesZuig10;1803;40778;146;6
pips_33;MariaInesZuig10;25468;40778;146;6
supereduc_cl;NuezDu4;1803;41135;78;4
patagoniamawida;NuezDu4;37979;41135;78;4
chicaperseve27;NuezDu4;41851;41135;78;4
supereduc_cl;KokyTiti;1803;33407;235;27
ERORH;KokyTiti;6800;33407;235;27
supereduc_cl;MissCanoTeacher;1803;28912;196;11
supereduc_cl;Jose_Castro_V;1803;36668;192;36
supereduc_cl;JuegosMagicos1;1803;5336;100;17
supereduc_cl;FundacionTesla;1803;8893;464;56
mokasmuck;FundacionTesla;14717;8893;464;56
supereduc_cl;omeloperez;1803;6081;215;45
GabrielaPazSoto;omeloperez;5587;6081;215;45
supereduc_cl;Davidprofesores;1803;36087;200;10
TiaraWa77608808;Davidprofesores;17005;36087;200;10
supereduc_cl;CarolaCoi;1803;31897;69;14
veronicasc670;CarolaCoi;21019;31897;69;14
supereduc_cl;atomicahormiga;1803;9221;697;221
supereduc_cl;TataJorge3;1803;24170;7;0
MariaMaglo;TataJorge3;35598;24170;7;0
dbuchnerr;TataJorge3;30196;24170;7;0
supereduc_cl;caroxsnow;1803;39605;162;663
VillacuraRomina;caroxsnow;33469;39605;162;663
lesbontears;caroxsnow;11814;39605;162;663
supereduc_cl;defensorianinez;1803;23840;673;70167
Mamabuscadatos;defensorianinez;29731;23840;673;70167
supereduc_cl;Genesis71314948;1803;10773;14;0
El_Mundo_Animal;Genesis71314948;33523;10773;14;0
supereduc_cl;arodriguezsh;1803;29504;771;123
PamelaMatus_;arodriguezsh;3175;29504;771;123
supereduc_cl;Valeria08972270;1803;13398;137;1
supereduc_cl;TabataArmijo;1803;4860;27;0
supereduc_cl;FT_Nuble;1803;13868;228;36
supereduc_cl;raulcastrorusqu;1803;7043;94;52
supereduc_cl;Rodrigo47863980;1803;27841;221;6
leandro_mmix;Rodrigo47863980;39093;27841;221;6
supereduc_cl;escuelasespeci1;1803;28420;61;51
basecamparica;escuelasespeci1;13625;28420;61;51
supereduc_cl;Medel174;1803;6178;200;88
supereduc_cl;piorries;1803;11534;1399;518
SadeSaul;piorries;8427;11534;1399;518
supereduc_cl;JoelAstorga16;1803;32168;26;4
supereduc_cl;eclotildeas;1803;36084;25;9
guidogarrido3;eclotildeas;10348;36084;25;9
supereduc_cl;IStmxd;1803;33073;92;4
supereduc_cl;kerinsherwin;1803;23861;276;91
supereduc_cl;DesiertodeAtac1;1803;16073;108;1
supereduc_cl;gio_morello;1803;31352;729;59
expreso_info;gio_morello;28734;31352;729;59
poseidon625;gio_morello;6754;31352;729;59
supereduc_cl;darline_J1990;1803;27436;4209;4251
ceciliakunz;darline_J1990;2009;27436;4209;4251
DeisyLonconanco;darline_J1990;20526;27436;4209;4251
supereduc_cl;Marl3nciitha;1803;10727;150;24
EfrainDiazL;Marl3nciitha;24802;10727;150;24
supereduc_cl;CorrayaDanis;1803;14031;2907;244
supereduc_cl;fnomasbullying;1803;29800;39;0
supereduc_cl;AndresVergara_S;1803;8279;1287;338
supereduc_cl;EDJOGZ;1803;7397;139;1
Carocerdag;EDJOGZ;6400;7397;139;1
supereduc_cl;Camivrey;1803;21693;119;8
koelner_haie;Camivrey;17248;21693;119;8
31_bigbear;Camivrey;32962;21693;119;8
supereduc_cl;Dulceclotilde;1803;10316;1626;1598
supereduc_cl;IvoPavlovicL;1803;40364;880;1032
supereduc_cl;aprender_en_red;1803;12704;340;312
supereduc_cl;IngeContrerasR;1803;20899;123;70
IvonneAros2;IngeContrerasR;15686;20899;123;70
supereduc_cl;MiguelG15110747;1803;14824;243;101
supereduc_cl;Marcelo8740;1803;36893;3002;2550
Pipesh2505;Marcelo8740;16451;36893;3002;2550
supereduc_cl;DanielEdgardond;1803;5494;408;145
CESPINOZA_YB23;DanielEdgardond;35425;5494;408;145
supereduc_cl;leo_11salas;1803;10679;1627;908
supereduc_cl;Artemisa8009;1803;26853;280;123
nasty_pudding;Artemisa8009;4370;26853;280;123
supereduc_cl;Jocelyn_8605;1803;18791;39;0
supereduc_cl;aggrezgmailcom;1803;31124;5001;3217
supereduc_cl;MarcusM36515256;1803;4273;2692;90
xivedri;LuzPatriciaBar1;1804;16804;187;16
xivedri;CalgaryToSpace;1804;23649;89;14
MariselFlores;CalgaryToSpace;31473;23649;89;14
xivedri;AlmeriaAra;1804;18440;3426;568
xivedri;fidus;1804;26709;988;1272
LopezPamelop;fidus;2858;26709;988;1272
mardenueces;fidus;41442;26709;988;1272
xivedri;iconbetha;1804;14117;367;147
cynthia8729;iconbetha;38425;14117;367;147
J_Carol78;iconbetha;24528;14117;367;147
erickfuentesg;iconbetha;6563;14117;367;147
xivedri;AdvanceAPC;1804;37389;370;352
xivedri;Alvaro_GSCL;1804;8293;1849;1109
